days,miles,receipts,output,output_per_receipt,receipts_times_days,output_per_receipts_days,adjusted_per_day_50,adjusted_per_day_60,adjusted_per_day_70,adjusted_per_day_80,adjusted_per_day_90,adjusted_per_day_100,adjusted_per_day_110,adjusted_per_day_120,adjusted_per_day_130,adjusted_per_day_140,adjusted_per_day_150,predicted,error,predicted_best,error_best,predicted_3comp,error_3comp
5,14.0,78.33,406.7,5.192135835567471,391.65,1.0384271671134941,-701.96,-858.6200000000001,-1015.28,-1171.94,-1328.6,-1485.26,-1641.9199999999996,-1798.58,-1955.2399999999998,-2111.8999999999996,-2268.56,10399.6,9992.9,4316.5,3909.8,5747.099999999999,5340.4
6,1203.0,1900.48,1972.88,1.0380956389964642,11402.880000000001,0.173015939832744,-15508.519999999999,-18675.986666666668,-21843.453333333335,-25010.92,-28178.38666666667,-31345.853333333333,-34513.32,-37680.78666666667,-40848.253333333334,-44015.72,-47183.18666666667,229257.6,227284.72,95504.0,93531.12,134536.6,132563.72
4,810.0,1852.31,1575.87,0.8507593221437016,7409.24,0.2126898305359254,-22759.9075,-27390.6825,-32021.4575,-36652.2325,-41283.0075,-45913.7825,-50544.5575,-55175.3325,-59806.1075,-64436.8825,-69067.6575,223077.19999999998,221501.33,92935.5,91359.63,130671.7,129095.83
3,760.0,2073.25,1522.45,0.7343301579645485,6219.75,0.24477671932151615,-34046.683333333334,-40957.51666666667,-47868.35,-54779.18333333333,-61690.01666666666,-68600.84999999999,-75511.68333333333,-82422.51666666666,-89333.34999999999,-96244.18333333333,-103155.01666666666,249390.0,247867.55,103902.5,102380.05,146037.5,144515.05
7,868.0,625.09,1403.48,2.2452446847653937,4375.63,0.32074924068077054,-4264.431428571429,-5157.417142857143,-6050.402857142857,-6943.388571428572,-7836.374285714286,-8729.359999999999,-9622.345714285717,-10515.33142857143,-11408.317142857142,-12301.302857142859,-13194.288571428571,76410.8,75007.32,31814.5,30411.02,44974.3,43570.82
7,205.0,103.31,683.1,6.61213822476043,723.1700000000001,0.9445911749657756,-640.342857142857,-787.9285714285714,-935.5142857142856,-1083.1,-1230.685714285714,-1378.2714285714285,-1525.857142857143,-1673.4428571428573,-1821.0285714285715,-1968.6142857142856,-2116.2,13797.2,13114.1,5725.5,5042.4,7786.7,7103.599999999999
5,387.0,1882.35,1588.8,0.8440513188301857,9411.75,0.16881026376603714,-18505.739999999998,-22270.44,-26035.14,-29799.840000000004,-33564.54,-37329.240000000005,-41093.94,-44858.64,-48623.340000000004,-52388.04,-56152.740000000005,226882.0,225293.2,94517.5,92928.7,132401.5,130812.7
11,447.0,130.07,852.02,6.55047282232644,1430.77,0.5954975293024036,-513.7709090909091,-632.0163636363636,-750.2618181818181,-868.5072727272726,-986.7527272727272,-1104.9981818181818,-1223.2436363636361,-1341.489090909091,-1459.7345454545452,-1577.9799999999998,-1696.2254545454546,17808.4,16956.38,7383.5,6531.48,10101.9,9249.88
9,482.0,1348.44,1633.26,1.2112218563673578,12135.960000000001,0.13458020626303974,-7309.860000000001,-8808.126666666669,-10306.393333333333,-11804.660000000002,-13302.926666666668,-14801.193333333333,-16299.46,-17797.72666666667,-19295.993333333332,-20794.26,-22292.526666666665,163612.80000000002,161979.54,68142.0,66508.74,95322.8,93689.54000000001
7,15.0,2436.67,1459.63,0.5990265403193703,17056.690000000002,0.08557522004562432,-17196.26714285714,-20677.22428571429,-24158.181428571428,-27639.13857142857,-31120.095714285715,-34601.05285714286,-38082.01,-41562.967142857146,-45043.92428571429,-48524.881428571425,-52005.83857142857,293800.4,292340.77,122393.5,120933.87,170931.9,169472.27
10,955.0,1182.33,1950.3,1.649539468676258,11823.3,0.1649539468676258,-5716.62,-6898.949999999999,-8081.279999999999,-9263.609999999999,-10445.939999999999,-11628.27,-12810.599999999999,-13992.929999999998,-15175.26,-16357.59,-17539.920000000002,143879.59999999998,141929.3,59916.5,57966.2,84218.09999999999,82267.79999999999
5,41.0,2314.68,1500.28,0.6481587087631984,11573.4,0.12963174175263967,-22846.744,-27476.104,-32105.463999999996,-36734.824,-41364.183999999994,-45993.543999999994,-50622.903999999995,-55252.26399999999,-59881.62399999999,-64510.98399999998,-69140.344,278761.6,277261.31999999995,116133.99999999999,114633.71999999999,162318.59999999998,160818.31999999998
2,1189.0,1164.74,1666.52,1.430808592475574,2329.48,0.715404296237787,-28285.24,-34108.939999999995,-39932.64,-45756.34,-51580.04,-57403.74,-63227.439999999995,-69051.14,-74874.84000000001,-80698.54000000001,-86522.24,140168.8,138502.28,58397.0,56730.48,82820.8,81154.28
2,762.0,519.74,752.69,1.4482048716666027,1039.48,0.7241024358333014,-12617.155,-15215.855000000001,-17814.555,-20413.254999999997,-23011.954999999998,-25610.655,-28209.355,-30808.055,-33406.755,-36005.455,-38604.155,62768.8,62016.11,26147.0,25394.31,37243.8,36491.11
10,895.0,937.46,1714.8,1.8291980457832866,9374.6,0.18291980457832865,-4515.82,-5453.280000000001,-6390.74,-7328.2,-8265.66,-9203.119999999999,-10140.58,-11078.04,-12015.5,-12952.96,-13890.420000000002,114495.20000000001,112780.40000000001,47673.0,45958.2,67017.2,65302.399999999994
13,858.0,2258.01,1889.71,0.8368917763871727,29354.130000000005,0.06437629049132097,-8539.291538461539,-10276.22230769231,-12013.153076923078,-13750.083846153848,-15487.014615384618,-17223.94538461539,-18960.87615384616,-20697.80692307692,-22434.737692307695,-24171.668461538462,-25908.599230769232,273561.2,271671.49,113940.50000000001,112050.79000000001,159568.7,157678.99000000002
11,650.0,524.8,1179.09,2.2467416158536584,5772.799999999999,0.20424923780487805,-2278.264545454545,-2755.355454545454,-3232.446363636364,-3709.537272727273,-4186.6281818181815,-4663.7190909090905,-5140.8099999999995,-5617.9009090909085,-6094.991818181818,-6572.082727272727,-7049.173636363636,65175.99999999999,63996.909999999996,27119.999999999996,25940.909999999996,37936.0,36756.91
4,198.0,2106.63,1450.67,0.6886211627101104,8426.52,0.1721552906775276,-25970.2075,-31236.7825,-36503.3575,-41769.9325,-47036.5075,-52303.0825,-57569.6575,-62836.2325,-68102.80750000001,-73369.3825,-78635.9575,253595.6,252144.93,105651.5,104200.83,147862.1,146411.43
1,791.0,1927.75,1419.88,0.7365477888730386,1927.75,0.7365477888730386,-94967.62,-114245.12,-133522.62,-152800.12,-172077.62,-191355.12,-210632.62,-229910.12,-249187.62,-268465.12,-287742.62,231530.0,230110.12,96467.5,95047.62,135783.5,134363.62
14,1020.0,1201.75,2337.73,1.9452714790929895,16824.5,0.13894796279235638,-4124.983571428571,-4983.376428571429,-5841.769285714286,-6700.162142857143,-7558.555,-8416.947857142857,-9275.340714285714,-10133.733571428571,-10992.126428571428,-11850.519285714285,-12708.912142857142,147010.0,144672.27,61207.5,58869.77,85842.5,83504.77
12,59.0,2247.39,1629.92,0.725250179096641,26968.68,0.06043751492472008,-9228.298333333334,-11101.123333333331,-12973.948333333332,-14846.77333333333,-16719.59833333333,-18592.423333333332,-20465.248333333333,-22338.073333333334,-24210.898333333334,-26083.72333333333,-27956.548333333336,272086.8,270456.88,113329.5,111699.58,157976.3,156346.37999999998
8,626.0,545.84,1142.89,2.093818701450975,4366.72,0.26172733768137185,-3268.63875,-3950.9387500000003,-4633.23875,-5315.538750000001,-5997.838750000001,-6680.13875,-7362.43875,-8044.73875,-8727.03875,-9409.33875,-10091.63875,67100.8,65957.91,27932.0,26789.11,39234.8,38091.91
5,57.0,559.05,639.73,1.1443162507825777,2795.25,0.2288632501565155,-5462.553999999999,-6580.6539999999995,-7698.753999999999,-8816.854,-9934.953999999998,-11053.053999999998,-12171.153999999999,-13289.254,-14407.354000000001,-15525.454000000002,-16643.554,68086.0,67446.27,28352.499999999996,27712.769999999997,39440.5,38800.77
5,908.0,716.7,1375.88,1.9197432677549882,3583.5,0.38394865355099767,-6891.8240000000005,-8325.224,-9758.624,-11192.024000000001,-12625.424000000003,-14058.823999999999,-15492.223999999998,-16925.624,-18359.023999999998,-19792.424,-21225.824,87004.0,85628.12,36235.0,34859.12,51327.0,49951.12
13,8.0,78.44,713.71,9.0988016318205,1019.72,0.6999078178323461,-246.79153846153847,-307.13,-367.46846153846155,-427.80692307692306,-488.14538461538456,-548.4838461538461,-608.8223076923076,-669.1607692307692,-729.4992307692306,-789.8376923076922,-850.176153846154,12012.8,11299.09,4962.0,4248.29,6148.8,5435.09
11,684.0,672.51,1487.93,2.2125024163209472,7397.61,0.2011365833019043,-2921.597272727273,-3532.97,-4144.342727272727,-4755.715454545455,-5367.0881818181815,-5978.46090909091,-6589.833636363637,-7201.206363636364,-7812.579090909092,-8423.951818181818,-9035.324545454547,82901.2,81413.27,34505.5,33017.57,48309.7,46821.77
4,180.0,2365.46,1443.02,0.6100377939174622,9461.84,0.15250944847936554,-29207.495,-35121.145000000004,-41034.795000000006,-46948.445,-52862.095,-58775.745,-64689.395000000004,-70603.045,-76516.69499999999,-82430.345,-88343.995,284655.2,283212.18,118593.0,117149.98,165962.2,164519.18000000002
13,511.0,1628.33,1915.79,1.1765366971068518,21168.29,0.09050282285437321,-6115.4392307692315,-7368.000769230769,-8620.562307692308,-9873.123846153847,-11125.685384615383,-12378.246923076922,-13630.80846153846,-14883.369999999997,-16135.931538461537,-17388.493076923074,-18641.054615384615,197999.59999999998,196083.80999999997,82456.5,80540.71,115144.09999999999,113228.31
4,231.0,20.39,499.26,24.485532123589994,81.56,6.121383030897499,-130.06,-181.03500000000003,-232.01,-282.985,-333.96000000000004,-384.935,-435.91,-486.88500000000005,-537.8600000000001,-588.835,-639.81,3246.8,2747.54,1339.5,840.24,1858.3,1359.04
9,1139.0,1973.31,1759.33,0.8915629069938327,17759.79,0.09906254522153696,-10767.352222222222,-12959.918888888888,-15152.485555555555,-17345.05222222222,-19537.61888888889,-21730.185555555556,-23922.752222222225,-26115.318888888887,-28307.885555555556,-30500.452222222215,-32693.018888888888,238597.19999999998,236837.87,99385.5,97626.17,139720.69999999998,137961.37
9,578.0,1167.71,1587.21,1.3592501562888046,10509.39,0.15102779514320053,-6310.921111111111,-7608.376666666667,-8905.832222222221,-10203.287777777778,-11500.743333333334,-12798.198888888888,-14095.654444444444,-15393.110000000002,-16690.565555555557,-17988.021111111113,-19285.47666666667,141925.2,140337.99000000002,59105.5,57518.29,82767.7,81180.48999999999
14,530.0,2028.06,2079.14,1.025186631559224,28392.84,0.07322761653994457,-7094.561428571428,-8543.175714285713,-9991.789999999997,-11440.404285714283,-12889.01857142857,-14337.632857142857,-15786.247142857143,-17234.861428571425,-18683.475714285712,-20132.089999999997,-21580.704285714284,246167.19999999998,244088.05999999997,102523.0,100443.86,143194.19999999998,141115.05999999997
7,316.0,141.89,837.8,5.904573965748115,993.2299999999999,0.843510566535445,-893.8142857142856,-1096.5142857142857,-1299.2142857142858,-1501.9142857142856,-1704.6142857142856,-1907.3142857142855,-2110.0142857142855,-2312.714285714286,-2515.4142857142856,-2718.1142857142854,-2920.8142857142852,18426.8,17589.0,7654.499999999999,6816.699999999999,10598.3,9760.5
2,897.0,2382.39,1437.95,0.6035745616796578,4764.78,0.3017872808398289,-58840.775,-70752.72499999999,-82664.67499999999,-94576.62499999999,-106488.57499999998,-118400.525,-130312.47499999999,-142224.425,-154136.375,-166048.32499999998,-177960.275,286286.8,284848.85,119279.5,117841.55,167764.3,166326.34999999998
12,121.0,608.92,1033.44,1.6971687578006964,7307.039999999999,0.14143072981672472,-2451.0466666666666,-2958.4799999999996,-3465.9133333333325,-3973.3466666666664,-4480.78,-4988.213333333332,-5495.6466666666665,-6003.079999999999,-6510.513333333332,-7017.946666666666,-7525.38,75470.4,74436.95999999999,31405.999999999996,30372.559999999998,43345.399999999994,42311.95999999999
4,764.0,1417.94,1682.1,1.186298432937924,5671.76,0.296574608234481,-17303.725,-20848.575,-24393.425,-27938.275,-31483.125,-35027.975,-38572.825,-42117.675,-45662.525,-49207.375,-52752.225,170952.80000000002,169270.7,71217.0,69534.9,100219.8,98537.7
11,663.0,2141.08,1715.29,0.8011330730285651,23551.879999999997,0.0728302793662332,-9576.246363636365,-11522.682727272726,-13469.119090909091,-15415.555454545452,-17361.991818181818,-19308.42818181818,-21254.864545454544,-23201.300909090907,-25147.73727272727,-27094.17363636364,-29040.61,259129.59999999998,257414.30999999997,107934.0,106218.71,151088.6,149373.31
3,91.0,1640.15,1338.3,0.8159619546992652,4920.450000000001,0.27198731823308836,-26889.733333333334,-32356.899999999998,-37824.066666666666,-43291.23333333333,-48758.4,-54225.56666666667,-59692.73333333334,-65159.9,-70627.06666666667,-76094.23333333334,-81561.40000000001,197418.0,196079.7,82247.5,80909.2,115051.5,113713.2
1,1035.0,1289.84,1317.33,1.0213127209576383,1289.84,1.0213127209576383,-63174.66999999999,-76073.06999999999,-88971.46999999999,-101869.87,-114768.26999999999,-127666.66999999998,-140565.07,-153463.47,-166361.87,-179260.27,-192158.67,154980.8,153663.47,64571.99999999999,63254.66999999999,91373.79999999999,90056.46999999999
7,125.0,193.62,616.24,3.182729056915608,1355.3400000000001,0.4546755795593725,-1294.9657142857143,-1571.5657142857144,-1848.1657142857143,-2124.7657142857142,-2401.365714285714,-2677.965714285714,-2954.565714285714,-3231.1657142857143,-3507.7657142857142,-3784.365714285714,-4060.965714285714,24634.4,24018.16,10241.0,9624.76,14028.4,13412.16
12,437.0,639.96,1183.74,1.849709356834802,7679.52,0.15414244640290017,-2567.855,-3101.1550000000007,-3634.4550000000004,-4167.755,-4701.055,-5234.3550000000005,-5767.655,-6300.955000000001,-6834.255,-7367.555,-7900.855,79195.20000000001,78011.46,32958.0,31774.26,45834.200000000004,44650.46000000001
4,84.0,2243.12,1392.1,0.6206087948928278,8972.48,0.15515219872320696,-27690.975,-33298.774999999994,-38906.575,-44514.37499999999,-50122.174999999996,-55729.975,-61337.774999999994,-66945.575,-72553.375,-78161.175,-83768.975,269974.39999999997,268582.3,112476.0,111083.9,157302.4,155910.3
5,716.0,1316.6,1686.98,1.2813155096460582,6583.0,0.2562631019292116,-12828.604,-15461.804,-18095.004,-20728.204,-23361.404,-25994.604,-28627.803999999996,-31261.003999999997,-33894.204,-36527.403999999995,-39160.604,158992.0,157305.02,66230.0,64543.02,93128.0,91441.02
12,18.0,2461.37,1556.78,0.6324851607031856,29536.44,0.05270709672526547,-10125.976666666667,-12177.118333333332,-14228.26,-16279.401666666665,-18330.54333333333,-20381.685,-22432.826666666664,-24483.968333333327,-26535.109999999997,-28586.251666666663,-30637.39333333333,297764.39999999997,296207.61999999994,124028.5,122471.72,172913.9,171357.12
3,560.0,1664.15,1419.48,0.8529759937505633,4992.450000000001,0.2843253312501877,-27262.673333333336,-32809.840000000004,-38357.00666666667,-43904.17333333333,-49451.34,-54998.50666666666,-60545.67333333333,-66092.84,-71640.00666666667,-77187.17333333332,-82734.34,200298.0,198878.52,83447.5,82028.02,117200.5,115781.02
3,504.0,63.39,568.17,8.963085660198768,190.17000000000002,2.987695220066256,-867.11,-1078.41,-1289.71,-1501.01,-1712.3100000000002,-1923.61,-2134.91,-2346.21,-2557.51,-2768.81,-2980.11,8206.8,7638.629999999999,3409.5,2841.33,5091.3,4523.13
5,1126.0,664.9,1336.74,2.010437659798466,3324.5,0.4020875319596932,-6381.652,-7711.452,-9041.252,-10371.052,-11700.852,-13030.652,-14360.452,-15690.251999999999,-17020.052,-18349.852,-19679.652,80788.0,79451.26,33645.0,32308.26,47919.0,46582.26
1,1092.0,390.55,589.11,1.5084112149532711,390.55,1.5084112149532711,-18938.39,-22843.89,-26749.39,-30654.89,-34560.39,-38465.89,-42371.39,-46276.89,-50182.39,-54087.89,-57993.39,47066.0,46476.89,19607.5,19018.39,28480.5,27891.39
11,273.0,502.37,862.61,1.717081035889882,5526.07,0.1560982759899893,-2205.0809090909092,-2661.780909090909,-3118.4809090909093,-3575.1809090909087,-4031.8809090909094,-4488.580909090909,-4945.280909090909,-5401.980909090909,-5858.680909090909,-6315.380909090909,-6772.080909090909,62484.4,61621.79,25998.5,25135.89,35988.9,35126.29
4,6.0,458.7,459.21,1.0011118378024852,1834.8,0.2502779594506213,-5618.9475,-6765.6975,-7912.4475,-9059.1975,-10205.9475,-11352.6975,-12499.4475,-13646.1975,-14792.9475,-15939.6975,-17086.4475,55844.0,55384.79,23255.0,22795.79,32315.0,31855.79
1,620.0,490.45,678.74,1.3839127332042003,490.45,1.3839127332042003,-23843.76,-28748.26,-33652.76,-38557.26,-43461.76,-48366.26,-53270.76,-58175.26,-63079.76,-67984.26,-72888.76,59054.0,58375.26,24602.5,23923.76,35001.5,34322.76
5,659.0,2083.15,1645.06,0.7896982934498236,10415.75,0.1579396586899647,-20502.488,-24668.788,-28835.088,-33001.388,-37167.688,-41333.988,-45500.288,-49666.588,-53832.888,-57999.188,-62165.488,250978.0,249332.94,104557.5,102912.44,146729.5,145084.44
12,353.0,2150.17,1765.67,0.8211769301962171,25802.04,0.06843141084968475,-8811.9025,-10603.710833333334,-12395.519166666665,-14187.3275,-15979.135833333334,-17770.944166666664,-19562.7525,-21354.560833333333,-23146.36916666667,-24938.1775,-26729.985833333336,260420.40000000002,258654.73,108468.5,106702.83,151464.9,149699.22999999998
13,618.0,1982.27,2000.39,1.0091410352777372,25769.51,0.07762623348290286,-7470.239230769231,-8995.062307692308,-10519.885384615383,-12044.708461538461,-13569.531538461537,-15094.354615384615,-16619.17769230769,-18144.000769230766,-19668.823846153846,-21193.64692307692,-22718.469999999998,240472.4,238472.00999999998,100153.5,98153.11,140026.9,138026.50999999998
2,1158.0,2355.92,1528.91,0.6489651601073042,4711.84,0.3244825800536521,-58133.545,-69913.145,-81692.745,-93472.345,-105251.945,-117031.545,-128811.145,-140590.74500000002,-152370.34500000003,-164149.945,-175929.545,283110.4,281581.49000000005,117956.0,116427.09,166172.4,164643.49
3,512.0,1251.6,1360.76,1.0872163630552893,3754.7999999999997,0.3624054543517631,-20406.41333333333,-24578.413333333334,-28750.413333333334,-32922.41333333334,-37094.41333333333,-41266.41333333333,-45438.41333333333,-49610.41333333333,-53782.41333333333,-57954.41333333333,-62126.41333333333,150792.0,149431.24,62819.99999999999,61459.23999999999,88274.0,86913.24
5,840.0,941.55,1676.48,1.78055334289204,4707.75,0.35611066857840795,-9080.204,-10963.304,-12846.403999999999,-14729.504,-16612.604,-18495.704,-20378.804,-22261.904000000002,-24145.004,-26028.104,-27911.203999999998,113986.0,112309.52,47477.5,45801.02,66998.5,65322.02
7,1086.0,2319.81,1858.36,0.8010828473021497,16238.67,0.11444040675744996,-16304.591428571428,-19618.605714285717,-22932.62,-26246.634285714284,-29560.648571428574,-32874.66285714286,-36188.677142857145,-39502.69142857143,-42816.705714285716,-46130.719999999994,-49444.73428571429,279777.2,277918.84,116550.5,114692.14,163822.69999999998,161964.34
